code_uic;ville;villegare;region;departement;lat;lng
87584615;Saint-Seurin-sur-l'Isle;SAINT SEURIN SUR L ISLE GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;45.0114075;-0.0026606
87584532;Les Églisottes-et-Chalaures;LES EGLISOTTES GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;45.0942299;-0.0437576
87584466;Mauzac-et-Grand-Castang;MAUZAC GARE;REGION POITOU-CHARENTES AQUITAINE;Dordogne;44.8558291;0.7899658
87584193;Sainte-Foy-la-Grande;SAINTE FOY LA GRANDE P GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.836886;0.221519
87584136;Castillon-la-Bataille;CASTILLON GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.856999;-0.04066
87584102;Saint-Émilion;SAINT EMILION GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.8811665;-0.1592003
87582841;Caudrot;CAUDROT GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.5801152;-0.1452784
87582734;Podensac;PODENSAC GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.6489664;-0.3589057
87582700;Beautiran;BEAUTIRAN GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.701041;-0.45017
87582684;Cadaujac;CADAUJAC GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.7520628;-0.5376186
87582635;La Hume;LA HUME GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.639879;-1.11600
87582619;Gujan-Mestras;GUJAN MESTRAS GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.640454;-1.06906
87582601;Le Teich;LE TEICH GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.632507;-1.025556
87581538;Caudéran Mérignac;CAUDERAN MERIGNAC GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.84288;-0.6274337
87581009;Bordeaux Saint-Jean;BORDEAUX ST JEAN GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;44.825873;-0.556697
87576454;Nérondes;NERONDES (CHER) GARE;REGION CENTRE;Cher;46.9996897;2.8221695
87576215;Valençay;VALENCAY GARE B.A.;REGION CENTRE;Indre;47.163172;1.5584442
87576165;Villeherviers;VILLEHERVIERS GARE B.A.;REGION CENTRE;Loir-et-Cher;47.3694005;1.7972555
87576132;Marmagne;MARMAGNE (CHER) GARE;REGION CENTRE;Cher;47.1001505;2.2819971
87575167;Nerpuy;NERPUY HALTE;REGION POITOU-CHARENTES AQUITAINE;Vienne;46.7834177;0.5256884
87575118;Les Ormes;LES ORMES SUR VIENNE GARE;REGION POITOU-CHARENTES AQUITAINE;Vienne;46.9718269;0.6079476
87575035;Monts;MONTS (INDRE ET LOIRE) GARE;REGION CENTRE;Indre-et-Loire;47.28180;0.65448
87574897;Saint-Aignan - Noyers;SAINT AIGNAN NOYERS GARE;REGION CENTRE;Loir-et-Cher;47.2869126;1.3838369
87574541;Pezou;PEZOU GARE;REGION CENTRE;Loir-et-Cher;47.8673364;1.1408714
87574533;Fréteval - Morée;FRETEVAL MOREE GARE;REGION CENTRE;Loir-et-Cher;47.8919172;1.211813
87574459;Saint-Martin-le-Beau;SAINT MARTIN LE BEAU GARE;REGION CENTRE;Indre-et-Loire;47.3552058;0.9058418
87574434;Véretz - Montlouis;VERETZ MONTLOUIS GARE;REGION CENTRE;Indre-et-Loire;47.3715058;0.8199079
87574335;Limeray;LIMERAY GARE;REGION CENTRE;Indre-et-Loire;47.4502088;1.0499661
87574327;Veuves - Monteaux;VEUVES MONTEAUX GARE;REGION CENTRE;Loir-et-Cher;47.4756722;1.1238749
87574194;Mer;MER (LOIR ET CHER) GARE;REGION CENTRE;Loir-et-Cher;47.705860;1.506373
87574152;Baule;BAULE HALTE;REGION CENTRE;Loiret;47.8117535;1.668127
87574111;Chaingy Fourneaux Plage;CHAINGY FOURNEAUX PLAGE HALTE;REGION CENTRE;Loiret;47.8770705;1.782422
87571836;Cinq-Mars-la-Pile;CINQ MARS GARE;REGION CENTRE;Indre-et-Loire;47.3452264;0.4604878
87571828;Langeais;LANGEAIS GARE;REGION CENTRE;Indre-et-Loire;47.324114;0.410557
87571604;Ballan-Miré;BALLAN GARE;REGION CENTRE;Indre-et-Loire;47.3369919;0.6188975
87571547;Neuillé-Pont-Pierre;NEUILLE PONT PIERRE GARE;REGION CENTRE;Indre-et-Loire;47.5580135;0.5649155
87571463;Chambourg-sur-Indre;CHAMBOURG GARE;REGION CENTRE;Indre-et-Loire;47.1821629;0.9648363
87562421;Aulnat Aéroport;AULNAT GARE;REGION AUVERGNE;Puy-de-Dôme;45.7920571;3.1614332
87547307;Musée d'Orsay;PARIS MUSEE D ORSAY GARE;REGION DE PARIS RIVE GAUCHE;Paris;48.860790;2.325671
87546200;Orly Ville;ORLY VILLE P GARE;REGION DE PARIS RIVE GAUCHE;Val-de-Marne;48.741815;2.402650
87546192;Pont de Rungis Aéroport d'Orly;PONT DE RUNGIS AEROPORT D ORLY;REGION DE PARIS RIVE GAUCHE;Val-de-Marne;48.748163;2.372792
87545483;Breuillet - Bruyères-le-Châtel;BREUILLET BRUYERES LE CHATEL GARE;REGION DE PARIS RIVE GAUCHE;Essonne;48.577228;2.191721
87545459;La Norville - Saint-Germain-lès-Arpajon;LA NORVILLE ST GERMAIN LES ARPAJON PGAR;REGION DE PARIS RIVE GAUCHE;Essonne;48.591617;2.267586
87545285;Choisy-le-Roi;CHOISY LE ROI GARE;REGION DE PARIS RIVE GAUCHE;Val-de-Marne;48.763974;2.411102
87545251;Athis-Mons;ATHIS MONS GARE;REGION DE PARIS RIVE GAUCHE;Essonne;48.712557;2.403749
87545236;Savigny-sur-Orge;SAVIGNY SUR ORGE GARE;REGION DE PARIS RIVE GAUCHE;Essonne;48.67614;2.35173
87545194;Brétigny-sur-Orge;BRETIGNY;REGION DE PARIS RIVE GAUCHE;Essonne;48.606683;2.302378
87543207;Avenue du Président Kennedy Maison de Radio France;PARIS AVE DU PRESIDENT KENNEDY MRF GARE;REGION DE PARIS RIVE GAUCHE;Paris;48.853322;2.279969
87543140;Lamotte-Beuvron;LAMOTTE BEUVRON GARE;REGION CENTRE;Loir-et-Cher;47.593898;2.022499
87543090;Angerville;ANGERVILLE GARE;REGION DE PARIS RIVE GAUCHE;Essonne;48.3112062;2.0034931
87540179;Dourdan La Forêt;DOURDAN GARE;REGION DE PARIS RIVE GAUCHE;Essonne;48.535314;1.994908
87492108;Les Ardoines;VITRY SUR SEINE GARE;REGION DE PARIS RIVE GAUCHE;Val-de-Marne;48.782945;2.409046
87491225;Gauriaguet;GAURIAGUET GARE;REGION POITOU-CHARENTES AQUITAINE;Gironde;45.0542936;-0.3992689
87491134;Clion sur Seugne;;;Charente-Maritime;45.4783225;-0.502092
87487280;Cerizay;CERIZAY GARE;REGION PAYS DE LA LOIRE;Deux-Sèvres;46.8176878;-0.6689931
87487249;Bressuire;BRESSUIRE GARE;REGION PAYS DE LA LOIRE;Deux-Sèvres;46.8384462;-0.4963269
87486431;Olonne-sur-Mer;OLONNE SUR MER GARE;REGION PAYS DE LA LOIRE;;46.5486605;-1.76738
87486332;Chantonnay;CHANTONNAY GARE;REGION PAYS DE LA LOIRE;Vendée;46.6898472;-1.0544144
87486324;Bournezeau;BOURNEZEAU GARE;REGION PAYS DE LA LOIRE;Vendée;46.6518258;-1.1806169
87486316;Fougeré;FOUGERE GARE;REGION PAYS DE LA LOIRE;Vendée;46.6653044;-1.2319718
87486142;Belleville-sur-Vie;BELLEVILLE VENDEE GARE;REGION PAYS DE LA LOIRE;Vendée;46.788316;-1.4346673
87486126;L'Herbergement - Les Brouzils;L HERBERGEMENT LES BROUZILS GARE;REGION PAYS DE LA LOIRE;Vendée;46.9069172;-1.3712431
87485540;Lusignan;LUSIGNAN GARE;REGION POITOU-CHARENTES AQUITAINE;Vienne;46.4354949;0.116555
87485359;Prissé-la-Charrière;PRISSE LA CHARRIERE GARE;REGION POITOU-CHARENTES AQUITAINE;Deux-Sèvres;46.15277;-0.4936249
87485326;Fors;FORS GARE;REGION POITOU-CHARENTES AQUITAINE;Deux-Sèvres;46.2345203;-0.4069449
87485300;Niort;NIORT GARE;REGION POITOU-CHARENTES AQUITAINE;Deux-Sèvres;46.319491;-0.454639
87485144;Rochefort;ROCHEFORT GARE;REGION POITOU-CHARENTES AQUITAINE;Charente-Maritime;45.947189;-0.963556
87484246;Chemillé-en-Anjou;CHEMILLE GARE;REGION PAYS DE LA LOIRE;Maine-et-Loire;47.217748;-0.731989
87484170;Morannes;MORANNES GARE;REGION PAYS DE LA LOIRE;Maine-et-Loire;47.7390902;-0.4179693
87481838;Savenay;SAVENAY GARE;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.358590;-1.950957
87481762;Le Pouliguen;LE POULIGUEN GARE;REGION PAYS DE LA LOIRE;Loire-Atlantique;47.2825404;-2.4331446
87478768;Saint-Pierre-la-Cour;SAINT PIERRE LA COUR GARE;REGION PAYS DE LA LOIRE;Mayenne;48.1135968;-1.0252972
87478743;Le Genest-Saint-Isle;LE GENEST GARE;REGION PAYS DE LA LOIRE;Mayenne;48.0967372;-0.8858084
87478545;Neau;NEAU GARE;REGION PAYS DE LA LOIRE;Mayenne;48.1574807;-0.4766725
87478180;Corseul - Languenan;CORSEUL LANGUENAN GARE;REGION BRETAGNE;Côtes-d'Armor;48.4960574;-2.1414331
87478164;Dinan;DINAN GARE;REGION BRETAGNE;Côtes-d'Armor;48.456764;-2.053542
87478057;Combourg;COMBOURG GARE;REGION BRETAGNE;Ille-et-Vilaine;48.41609;-1.72792
87476689;Malansac;MALANSAC GARE;REGION BRETAGNE;Morbihan;47.6756185;-2.2961796
87476226;Landaul - Mendon;LANDAUL MENDON GARE;REGION BRETAGNE;Morbihan;47.7359877;-3.0860172
87474635;Roscoff;ROSCOFF GARE;REGION BRETAGNE;Finistère;48.7207491;-3.9833434
87474569;Saint-Pol-de-Léon;SAINT POL DE LEON GARE;REGION BRETAGNE;Finistère;48.6768402;-3.98731
87474320;Pleyber-Christ;PLEYBER CHRIST GARE;REGION BRETAGNE;Finistère;48.5078255;-3.8825543
87474296;Guimiliau;GUIMILIAU GARE;REGION BRETAGNE;Finistère;48.4852675;-3.9996163
87474189;Bannalec;BANNALEC GARE;REGION BRETAGNE;Finistère;47.9267473;-3.7065268
87473850;Lancerf;LANCERF GARE;REGION BRETAGNE;Côtes-d'Armor;48.761873;-3.1181396
87473835;Pontrieux Halte;PONTRIEUX HALTE;REGION BRETAGNE;Côtes-d'Armor;48.6980361;-3.1644959
87473827;Brélidy - Plouëc;BRELIDY PLOUEC GARE;REGION BRETAGNE;Côtes-d'Armor;48.669204;-3.196269
87473553;Le Pénity;LE PENITY GARE;REGION BRETAGNE;Côtes-d'Armor;48.3646275;-3.4763815
87473538;Plougonver;PLOUGONVER GARE;REGION BRETAGNE;Côtes-d'Armor;48.4584133;-3.3704584
87473520;Pont-Melvez;PONT MELVEZ GARE;REGION BRETAGNE;Côtes-d'Armor;48.4702228;-3.3114444
87473223;Lannion;LANNION GARE;REGION BRETAGNE;Côtes-d'Armor;48.727638;-3.460353
87473132;Plouvara - Plerneuf;PLOUVARA PLERNEUF GARE;REGION BRETAGNE;Côtes-d'Armor;48.508585;-2.8925136
87473108;Lamballe;LAMBALLE GARE;REGION BRETAGNE;Côtes-d'Armor;48.466060;-2.511546
87473058;Quédillac;QUEDILLAC GARE;REGION BRETAGNE;Ille-et-Vilaine;48.2484804;-2.1452204
87471540;Noyal - Acigné;NOYAL ACIGNE GARE;REGION BRETAGNE;Ille-et-Vilaine;48.1187915;-1.5277646
87471359;Retiers;RETIERS GARE;REGION BRETAGNE;Ille-et-Vilaine;47.9132599;-1.3898439
87471334;Janzé;JANZE GARE;REGION BRETAGNE;Ille-et-Vilaine;47.955364;-1.497538
87471219;Beslé;BESLE GARE;REGION BRETAGNE;Loire-Atlantique;47.6988788;-1.8706374
87471045;Betton;BETTON GARE;REGION BRETAGNE;Ille-et-Vilaine;48.1814803;-1.6344745
87448084;Briouze;BRIOUZE GARE;REGION NORMANDIE;Orne;48.7018622;-0.3682036
87447680;Granville;GRANVILLE GARE;REGION NORMANDIE;Manche;48.838456;-1.587757
87447284;Valognes;VALOGNES GARE;REGION NORMANDIE;Manche;49.505454;-1.479860
87447144;Carantilly - Marigny;CARANTILLY MARIGNY GARE;REGION NORMANDIE;Manche;49.06786;-1.2445285
87447110;Coutances;COUTANCES GARE;REGION NORMANDIE;Manche;49.042928;-1.441726
87444695;Sées;SEES GARE;REGION NORMANDIE;Orne;48.5998998;0.1661851
87444539;Argentan;ARGENTAN GARE;REGION NORMANDIE;Orne;48.738545;-0.025291
87444414;Dives-sur-Mer - Cabourg;DIVES CABOURG GARE;REGION NORMANDIE;Calvados;49.2864776;-0.1074996
87444299;Bernay;BERNAY GARE;REGION NORMANDIE;Eure;49.087102;0.595634
87444083;Le Molay-Littry;LE MOLAY LITTRY P GARE;REGION NORMANDIE;Calvados;49.2493263;-0.8809741
87415885;Rosny-sur-Seine;ROSNY SUR SEINE GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.997287;1.630090
87415877;Val-de-Reuil;LE VAL DE REUIL GARE;REGION NORMANDIE;Eure;49.275437;1.224147
87415018;Dieppe;DIEPPE GARE;REGION NORMANDIE;Seine-Maritime;49.921788;1.081133
87413740;Rolleville;ROLLEVILLE GARE;REGION NORMANDIE;Seine-Maritime;49.5820461;0.2157828
87413385;Yvetot;YVETOT GARE;REGION NORMANDIE;Seine-Maritime;49.622035;0.750115
87413377;Foucart - Alvimare;FOUCART ALVIMARE GARE;REGION NORMANDIE;Seine-Maritime;49.608289;0.5969601
87413302;Harfleur;HARFLEUR GARE;REGION NORMANDIE;Seine-Maritime;49.5136336;0.1989828
87411819;Clères;CLERES GARE;REGION NORMANDIE;Seine-Maritime;49.598964;1.106184
87411454;Montérolier - Buchy;MONTEROLIER BUCHY P GARE;REGION NORMANDIE;Seine-Maritime;49.6031854;1.3347457
87411447;Longuerue - Vieux-Manoir;LONGUERUE VIEUX MANOIR GARE;REGION NORMANDIE;Seine-Maritime;49.5566781;1.2762275
87411439;Morgny-la-Pommeraye;MORGNY GARE;REGION NORMANDIE;Seine-Maritime;49.5232183;1.2478526
87411215;Saint-Étienne-du-Rouvray;SAINT ETIENNE DU ROUVRAY GARE;REGION NORMANDIE;Seine-Maritime;49.3771553;1.1095673
87396408;Sablé-sur-Sarthe;SABLE GARE;REGION PAYS DE LA LOIRE;Sarthe;47.8415934;-0.3419359
87396366;La Suze-sur-Sarthe;LA SUZE GARE;REGION PAYS DE LA LOIRE;Sarthe;47.8919891;0.0266367
87396309;Connerré - Beillé;CONNERRE BEILLE GARE;REGION PAYS DE LA LOIRE;Sarthe;48.0735;0.48687
87396234;Sillé-le-Guillaume;SILLE LE GUILLAUME GARE;REGION PAYS DE LA LOIRE;Sarthe;48.1818735;-0.1289696
87396218;Conlie;CONLIE GARE;REGION PAYS DE LA LOIRE;Sarthe;48.1272909;-0.0113736
87396051;Teillé;TEILLE (SARTHE) GARE;REGION PAYS DE LA LOIRE;Sarthe;48.1812341;0.1913397
87396002;Le Mans;LE MANS GARE;REGION PAYS DE LA LOIRE;Sarthe;47.995689;0.192578
87394148;Saint-Piat;SAINT PIAT P GARE;REGION DE PARIS RIVE GAUCHE;Eure-et-Loir;48.5429526;1.5904889
87394007;Chartres;CHARTRES P GARE;REGION DE PARIS RIVE GAUCHE;Eure-et-Loir;48.4482023;1.4813128
87393876;Noisy-le-Roi;NOISY LE ROI GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.8415189;2.0618388
87393835;Trappes;TRAPPES P GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;48.7751158;2.0066335
87393702;Massy TGV;MASSY PALAISEAU P GARE;REGION DE PARIS RIVE GAUCHE;Essonne;48.725758;2.261254
87393561;Igny;IGNY GARE;REGION DE PARIS RIVE GAUCHE;Essonne;48.7399008;2.2313626
87393538;Vauboyen;VAUBOYEN P GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;48.7590575;2.192119
87393462;Houdan;HOUDAN P GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;48.7958005;1.6027371
87393439;Garancières - La Queue;GARANCIERES LA QUEUE GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;48.8106338;1.7647546
87393306;Issy Val de Seine;ISSY VAL DE SEINE GARE;REGION DE PARIS RIVE GAUCHE;Hauts-de-Seine;48.8295555;2.2635936
87393280;Les Essarts-le-Roi;LES ESSARTS LE ROI GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;48.7217171;1.8904047
87393157;Versailles Château Rive Gauche;VERSAILLES RIVE GAUCHE GARE;REGION DE PARIS RIVE GAUCHE;Yvelines;48.8003635;2.1288274
87393082;Meudon Val Fleury;MEUDON VAL FLEURY GARE;REGION DE PARIS RIVE GAUCHE;Hauts-de-Seine;48.8079884;2.2409045
87391565;Clamart;CLAMART GARE;REGION DE PARIS RIVE GAUCHE;Hauts-de-Seine;48.813844;2.2733273
87386763;Épône - Mézières;EPONE MEZIERES GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.9631225;1.8085932
87386052;Achères Grand Cormier;ACHERES GRAND CORMIER GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.9551835;2.0919031
87382879;Montreuil;MONTREUIL GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.8067323;2.1511693
87382812;Mareil-Marly;MAREIL MARLY GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.8807466;2.0790676
87382655;Cergy le Haut;CERGY LE HAUT GARE;REGION DE PARIS SAINT-LAZARE;Val-d'Oise;49.0484932;2.0118725
87382481;Saint-Nom-la-Bretèche Forêt de Marly;SAINT NOM LA BRETECHE GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.8677671;2.0509372
87382358;Saint-Cloud;SAINT CLOUD GARE;REGION DE PARIS SAINT-LAZARE;Hauts-de-Seine;48.84541;2.21687
87382333;Chaville Rive Droite;CHAVILLE RIVE DROITE GARE;REGION DE PARIS SAINT-LAZARE;Hauts-de-Seine;48.81213;2.18785
87382267;Vaucresson;VAUCRESSON GARE;REGION DE PARIS SAINT-LAZARE;Hauts-de-Seine;48.83688;2.15255
87382002;Bécon les Bruyères;BECON LES BRUYERES GARE;REGION DE PARIS SAINT-LAZARE;Hauts-de-Seine;48.90592;2.26838
87381897;Conflans-Sainte-Honorine;CONFLANS STE HONORINE GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.99646;2.09783
87381871;La Frette - Montigny;LA FRETTE MONTIGNY GARE;REGION DE PARIS SAINT-LAZARE;Val-d'Oise;48.98035;2.18019
87381822;Thun le Paradis;THUN LE PARADIS GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;49.00687;1.91922
87381624;Bréval;BREVAL GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.94336;1.54191
87381509;Mantes-la-Jolie;MANTES LA JOLIE GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.98984;1.70337
87381491;Andrésy;ANDRESY CHANTELOUP GARE;REGION DE PARIS SAINT-LAZARE;Yvelines;48.97470;2.04928
87381293;Gournay - Ferrières;GOURNAY FERRIERES GARE;REGION NORMANDIE;Seine-Maritime;49.4813674;1.7380891
87381269;Sérifontaine;SERIFONTAINE GARE;REGION DE PARIS SAINT-LAZARE;Oise;49.3572878;1.7639818
87381210;Liancourt-Saint-Pierre;LIANCOURT ST PIERRE GARE;REGION DE PARIS SAINT-LAZARE;Oise;49.2204964;1.905543
87381202;Lavilletertre;LA VILLETERTRE GARE;REGION DE PARIS SAINT-LAZARE;Oise;49.2024666;1.9206361
87381194;Chars;CHARS GARE;REGION DE PARIS SAINT-LAZARE;Val-d'Oise;49.16268;1.93671
87381186;Santeuil - Le Perchay;SANTEUIL LE PERCHAY GARE;REGION DE PARIS SAINT-LAZARE;Val-d'Oise;49.12416;1.94893
87381178;Us;US GARE;REGION DE PARIS SAINT-LAZARE;Val-d'Oise;49.09969;1.97076
87381145;Osny;OSNY GARE;REGION DE PARIS SAINT-LAZARE;Val-d'Oise;49.06283;2.05771
87381038;Avenue Foch;PARIS AVENUE FOCH GARE;REGION DE PARIS RIVE GAUCHE;Paris;48.8709710;2.2756167
87345553;Bertry;BERTRY HALTE;REGION NORD PAS DE CALAIS;Nord;50.0911265;3.4489955
87345397;Iwuy;IWUY HALTE;REGION NORD PAS DE CALAIS;Nord;50.2255015;3.3298634
87345256;Libercourt;LIBERCOURT GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.48025;3.00867
87345231;Loison-sous-Lens;LOISON GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.4401891;2.8592403
87345165;Dourges;DOURGES GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.43192;2.98697
87345157;Hénin-Beaumont;HENIN BEAUMONT GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.41706;2.95211
87345132;Coron de Méricourt;LES CORONS DE MERICOURT HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.4150048;2.8854084
87345124;Pont de Sallaumines;PONT DE SALLAUMINES HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.4157922;2.8632044
87345108;Brebières;BREBIERES SUD HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.33624;3.0142
87345041;Liévin;LIEVIN HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.434139;2.7716316
87345025;Lens;LENS P GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.426818;2.828254
87343418;Prouvy - Thiant;PROUVY THIANT GARE;REGION NORD PAS DE CALAIS;Nord;50.3167933;3.4610838
87342592;Bailleul-Sir-Berthoult;BAILLEUL SIRE BERTHOULT HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.3351257;2.8409809
87342543;Calonne-Ricouart;CALONNE RICOUART GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.4827036;2.4812098
87342451;Salomé;SALOME HALTE;REGION NORD PAS DE CALAIS;Nord;50.5414529;2.8366078
87342246;Aubigny-en-Artois;AUBIGNY EN ARTOIS P GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.35297;2.5928045
87342220;Chocques;CHOCQUES GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.5382038;2.564749
87337980;Saint-Ouen-l'Aumône Liesse;SAINT OUEN L AUMONE GARE;REGION DE PARIS-NORD;Val-d'Oise;49.0338707;2.1279345
87334490;Cesson-Sévigné;CESSON-SEVIGNE HALTE;REGION BRETAGNE;Ille-et-Vilaine;48.11281;-1.60211
87328195;Thésée;THESEE GARE;REGION CENTRE;Loir-et-Cher;47.322271;1.3120568
87324335;Hirson Écoles;;REGION NORD PAS DE CALAIS;Aisne;49.9288321;4.0861491
87324095;Futuroscope;FUTUROSCOPE STATION TGV;REGION POITOU-CHARENTES AQUITAINE;Vienne;46.669918;0.377209
87981902;Avignon TGV terminal TER;AVIGNON TGV;REGION PROVENCE ALPES COTE D'AZUR;Vaucluse;43.921586;4.786079
87317396;Noyelles-sur-Mer;NOYELLES GARE;REGION PICARDIE;Somme;50.1875408;1.7045772
87317255;Anvin;ANVIN HALTE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.446845;2.25494
87317065;Étaples - Le Touquet;ETAPLES LE TOUQUET GARE;REGION NORD PAS DE CALAIS;Pas-de-Calais;50.51686;1.64231
87316398;Heilles - Mouchy;HEILLES MOUCHY GARE;REGION DE PARIS-NORD;Oise;49.340531;2.2725858
87316190;Famechon;;;;;
87316075;Dreuil-lès-Amiens;DREUIL LES AMIENS GARE;REGION PICARDIE;Somme;49.91444;2.23091
87316067;Buire-sur-l'Ancre;BUIRE SUR L ANCRE GARE;REGION PICARDIE;Somme;49.9647735;2.5981885
87313817;Longroy - Gamaches;LONGROY GAMACHES GARE;REGION PICARDIE;Seine-Maritime;49.9818917;1.5526598
87313767;Aumale;AUMALE GARE;REGION PICARDIE;Seine-Maritime;49.7650371;1.7560425
87313742;Feuquières - Broquiers;FEUQUIERES BROQUIERS GARE;REGION PICARDIE;Oise;49.6545751;1.8305169
87313718;Saint-Omer-en-Chaussée;SAINT OMER EN CHAUSSEE GARE;REGION DE PARIS-NORD;Oise;49.5306261;1.9970829
87313700;Milly-sur-Thérain;MILLY SUR THERAIN GARE;REGION DE PARIS-NORD;Oise;49.5035256;1.988233
87313601;Rochy-Condé;ROCHY CONDE GARE;REGION DE PARIS-NORD;Oise;49.3986042;2.1727344
87313593;Villers-Saint-Sépulcre;VILLERS ST SEPULCRE GARE;REGION DE PARIS-NORD;Oise;49.3680779;2.2204386
87313551;Cires-lès-Mello;CIRES LES MELLO GARE;REGION DE PARIS-NORD;Oise;49.2717956;2.3601903
87313544;Cramoisy;CRAMOISY GARE;REGION DE PARIS-NORD;Oise;49.256625;2.40489
87313486;Nesle;NESLE (SOMME) P GARE;REGION PICARDIE;Somme;49.7639147;2.9089882
87313270;Saint-Just-en-Chaussée;SAINT JUST EN CHAUSSEE GARE;REGION DE PARIS-NORD;Oise;49.50364;2.42949
87313262;Gannes;GANNES GARE;REGION DE PARIS-NORD;Oise;49.5723315;2.4370074
87313247;Breteuil;BRETEUIL EMBRANCHEMENT GARE;REGION PICARDIE;Oise;49.626389;2.3845164
87313221;Ailly-sur-Noye;AILLY SUR NOYE GARE;REGION PICARDIE;Somme;49.75448;2.36419
87313114;Hangest-sur-Somme;HANGEST GARE;REGION PICARDIE;Somme;49.9822011;2.0661412
87313064;Méricourt - Ribemont;MERICOURT RIBEMONT GARE;REGION PICARDIE;Somme;49.9556384;2.5726254
87303875;Ingersheim Cité Scolaire;;REGION ALSACE;Haut-Rhin;48.0888721;7.2976143
87300822;Belfort - Montbéliard TGV;BELFORT - MONTBELIARD TGV P GARE;REGION LORRAINE;Territoire de Belfort;47.585937;6.897687
87296566;Anizy - Pinon;ANIZY PINON GARE;REGION PICARDIE;Aisne;49.4960073;3.4487637
87296459;Appilly;APPILLY GARE;REGION PICARDIE;Oise;49.5808826;3.1221903
87296145;Origny-en-Thiérache;ORIGNY EN THIERACHE GARE;REGION PICARDIE;Aisne;49.8906693;4.0241558
87296012;Laon;LAON GARE;REGION PICARDIE;Aisne;49.57061;3.62443
87296004;Saint-Quentin;SAINT QUENTIN GARE;REGION PICARDIE;Aisne;49.8400482;3.2970089
87295857;Le Quesnoy;LE QUESNOY (NORD) GARE;REGION NORD PAS DE CALAIS;Nord;50.25021;3.64552
87295725;Avesnelles;AVESNELLES HALTE;REGION NORD PAS DE CALAIS;Nord;50.1185513;3.9485876
87287250;Lille Porte de Douai;LILLE PORTE DE DOUAI HALTE;REGION NORD PAS DE CALAIS;Nord;50.6119054;3.075837
87287235;Bouvines;;;Nord;50.5737864;3.2021971
87286872;Baisieux;BAISIEUX GARE;REGION NORD PAS DE CALAIS;Nord;50.61845;3.2347796
87286856;Annappes;ASCQ GARE;REGION NORD PAS DE CALAIS;Nord;50.6227708;3.1475351
87286849;Lesquin;LESQUIN GARE;REGION NORD PAS DE CALAIS;Nord;50.59068;3.11771
87286781;Cysoing;;;Nord;50.5620393;3.2098913
87286740;Tressin;;;Nord;50.6118114;3.1895634
87286542;Tourcoing;TOURCOING GARE;REGION NORD PAS DE CALAIS;Nord;50.71683;3.16804
87286500;Phalempin;PHALEMPIN GARE;REGION NORD PAS DE CALAIS;Nord;50.51540;3.01990
87286435;Don - Sainghin;DON SAINGHIN GARE;REGION NORD PAS DE CALAIS;Nord;50.55176;2.91458
